city_id,City,Cloudiness,Country,Date,Humidity,Lat,Long,Max Temp,Wind Speed
356,Hinton,100,CA,1667515198,49,53.4001,-117.5857,30.33,9.37
357,Butaritari,72,KI,1667515198,71,3.0707,172.7902,80.26,13.33
358,Celestún,100,MX,1667515199,86,20.8667,-90.4,79.45,9.71
359,Hervey Bay,30,AU,1667515199,65,-25.2986,152.8535,68.52,14.76
360,Nara,91,JP,1667515199,73,34.6851,135.8049,57.49,2.42
361,Mondolfo,87,IT,1667515200,78,43.7494,13.0979,63.14,1.01
362,Kieta,79,PG,1667515200,66,-6.2167,155.6333,85.35,2.59
363,Wanning,100,CN,1667515200,92,18.8003,110.3967,69.78,2.15
364,Tonantins,38,BR,1667515201,74,-2.8731,-67.8022,71.56,1.99
365,Sotnikovo,89,RU,1667515201,85,51.8845,107.4791,8.69,2.24
366,Najrān,10,SA,1667515202,33,17.4924,44.1277,66.85,0.2
367,Jinxiang,100,CN,1667515202,84,27.4327,120.6062,64.13,17.18
368,Nelson Bay,81,AU,1667515203,81,-32.7167,152.15,64.09,4.0
369,Warmbad,0,NA,1667515203,49,-28.45,18.7333,62.49,7.7
370,Arlit,1,NE,1667515203,21,18.7369,7.3853,74.84,10.22
371,Taywarah,93,AF,1667515204,45,33.35,64.4167,43.14,5.17
372,Vila Franca do Campo,69,PT,1667515204,97,37.7167,-25.4333,70.2,8.01
373,Buta,100,CD,1667515205,99,2.7858,24.73,68.14,2.13
374,Skibbereen,60,IE,1667515206,84,51.55,-9.2667,50.11,10.69
375,Husavik,100,IS,1667515206,99,66.0449,-17.3389,39.29,10.4
376,Karratha,0,AU,1667515207,29,-20.7377,116.8463,78.71,10.11
377,Tooele,40,US,1667515207,61,40.5308,-112.2983,41.65,12.66
378,Lincoln,75,US,1667515092,58,40.8,-96.667,75.11,14.97
379,Belyy Yar,100,RU,1667515207,100,53.6039,91.3903,26.49,2.24
380,Ji’an,100,CN,1667515208,88,27.1172,114.9793,60.94,6.71
381,Lerik,7,AZ,1667515208,64,38.7726,48.4128,38.12,3.74
382,Chara,94,RU,1667515209,89,56.9064,118.2631,13.55,2.24
383,Chapais,100,CA,1667515209,69,49.7834,-74.8492,55.18,13.51
384,Ilulissat,75,GL,1667515210,46,69.2167,-51.1,28.42,16.11
385,Kruisfontein,48,ZA,1667515210,90,-34.0033,24.7314,64.89,10.09
386,Zheleznodorozhnyy,91,RU,1667515210,95,55.7503,38.0042,30.38,4.16
387,Sivaki,34,RU,1667515211,91,52.6333,126.75,10.06,5.61
388,Bianzhuang,50,CN,1667515212,68,34.8486,118.0447,40.91,7.4
389,Ketchikan,100,US,1667514921,93,55.3422,-131.6461,43.27,11.5
390,Hambantota,100,LK,1667515213,83,6.1241,81.1185,77.31,7.78
391,Wasilla,100,US,1667515180,91,61.5814,-149.4394,28.78,11.5
392,Mahajanga,40,MG,1667515213,83,-15.7167,46.3167,78.82,10.36
393,Gomel,75,BY,1667515214,85,52.4345,30.9754,44.58,6.71
394,Sittwe,0,MM,1667515214,84,20.15,92.9,75.45,8.61
395,Dwārka,0,IN,1667515159,68,22.2394,68.9678,79.54,7.38
396,Leshukonskoye,98,RU,1667515215,97,64.8989,45.7622,18.25,1.39
397,Muisne,100,EC,1667515215,82,0.6,-80.0333,73.98,12.17
398,Henties Bay,0,NA,1667515216,87,-22.116,14.2845,57.94,5.75
399,Kerteminde,100,DK,1667515216,76,55.449,10.6577,51.85,23.13
400,Mombetsu,88,JP,1667515216,74,44.3525,143.3525,39.43,15.75
401,Korla,60,CN,1667515153,44,41.7597,86.1469,45.45,8.48
402,Subiaco,100,IT,1667515217,92,41.9254,13.0941,61.2,6.53
403,Pilar,64,BR,1667515217,82,-9.5972,-35.9567,75.13,8.05
404,Coruripe,60,BR,1667515218,82,-10.1256,-36.1756,77.65,13.4
405,Verkhnetulomskiy,100,RU,1667515218,90,68.6073,31.7962,26.73,6.6
406,Santa Cruz de la Sierra,3,BO,1667515218,22,-17.8,-63.1667,80.65,12.66
407,Wenling,100,CN,1667515219,80,28.3669,121.36,60.21,14.0
408,Ucluelet,100,CA,1667515127,92,48.9329,-125.5528,45.09,3.0
409,Trairi,23,BR,1667515213,80,-3.2778,-39.2689,79.02,9.31
410,Māngrol,0,IN,1667515220,57,21.1167,70.1167,77.68,7.56
411,Inhambane,0,MZ,1667515220,78,-23.865,35.3833,73.38,6.91
412,Fraserburgh,2,GB,1667515220,76,57.6874,-2.0184,42.12,14.29
413,Benguela,94,AO,1667515221,80,-12.5763,13.4055,77.16,5.88
414,Buenaventura,97,CO,1667515202,96,3.8801,-77.0312,74.52,2.98
415,Kahului,40,US,1667514936,59,20.8947,-156.47,89.62,24.16
416,Port Macquarie,64,AU,1667515222,70,-31.4333,152.9167,64.89,6.78
417,Sidi Ali,100,DZ,1667515222,74,36.0998,0.4206,65.86,10.09
418,Araouane,0,ML,1667515222,14,18.9048,-3.5265,75.6,9.1
419,Nouadhibou,0,MR,1667515223,60,20.931,-17.0347,73.38,10.36
420,Champasak,7,LA,1667515223,89,14.75,106.0,64.4,1.72
421,La Ligua,96,CL,1667515224,79,-32.4524,-71.2311,58.75,4.59
422,Caucayá,100,CO,1667515224,82,-0.1934,-74.7819,65.95,1.74
423,Tianpeng,100,CN,1667515224,88,30.9866,103.9393,55.87,1.74
424,Ormara,1,PK,1667515225,69,25.2088,64.6357,78.22,10.76
425,Kulhudhuffushi,88,MV,1667515225,75,6.6221,73.07,81.25,8.46
426,Georgiyevka,100,KZ,1667515225,100,43.0369,74.7114,42.84,6.71
427,Gimli,100,CA,1667515226,56,50.6336,-96.9907,37.42,10.36
428,Oslo,100,NO,1667515218,1,59.9127,10.7461,50.7,8.41
429,Mossamedes,35,AO,1667515226,85,-15.1961,12.1522,66.99,4.56
430,Diffa,76,NE,1667515227,24,13.3154,12.6113,76.53,9.55
431,Japura,100,ID,1667515227,98,-0.3167,102.35,72.68,1.48
432,Tura,1,IN,1667515228,93,25.5198,90.2201,63.57,3.83
433,Bandarbeyla,4,SO,1667515228,75,9.4942,50.8122,77.11,1.92
434,Zhezkazgan,100,KZ,1667515228,46,47.8043,67.7144,43.14,13.76
435,Vila Velha,100,BR,1667515229,85,-20.3297,-40.2925,64.94,14.97
436,Niscemi,1,IT,1667515229,90,37.1486,14.3913,61.66,3.36
437,Uyuni,11,BO,1667515229,11,-20.4597,-66.825,54.01,4.18
438,Okha,63,RU,1667515230,61,53.5739,142.9478,31.53,7.18
439,Madona,100,LV,1667515230,97,56.8533,26.217,45.12,2.62
440,Zhangaözen,82,KZ,1667515231,58,43.3,52.8,46.98,12.84
441,Hays,58,US,1667515169,61,30.0502,-98.0336,82.96,8.99
442,Fairbanks,100,US,1667514933,84,64.8378,-147.7164,14.59,9.22
443,Qujing,60,CN,1667515231,93,25.4833,103.7833,49.08,4.03
444,Orcopampa,72,PE,1667515232,16,-15.2661,-72.3417,51.57,9.86
445,Uthal,2,PK,1667515232,68,25.8072,66.6219,76.15,3.6
446,Adra,71,ES,1667515232,51,36.7496,-3.0206,65.37,5.86
447,Maturin,88,VE,1667515233,100,9.75,-63.1767,75.04,3.44
448,Virginia Beach,75,US,1667515233,92,36.8529,-75.978,66.24,10.36
449,Nantucket,0,US,1667515160,87,41.2835,-70.0995,58.01,6.91
450,Baoqing,31,CN,1667515234,43,46.3317,132.2111,24.55,8.66
451,Geraldton,75,AU,1667515234,94,-28.7667,114.6,63.01,5.75
452,Smithers,100,CA,1667515055,75,54.7804,-127.1743,34.12,2.3
453,Kuznechnoye,25,RU,1667515235,87,61.12,29.8686,33.01,3.91
454,Artigas,0,UY,1667515235,64,-30.4,-56.4667,61.21,10.29
455,Oistins,40,BB,1667515235,78,13.0667,-59.5333,82.49,13.8
456,Thompson,100,CA,1667515236,86,55.7435,-97.8558,19.56,13.8
457,Narsaq,100,GL,1667515236,58,60.9167,-46.05,41.22,17.07
458,Sakaiminato,20,JP,1667515236,94,35.55,133.2333,55.38,10.36
459,Seydi,43,TM,1667515237,83,39.4816,62.9137,54.63,4.94
460,Gamba,100,GA,1667515237,89,-2.65,10.0,73.51,2.44
461,Avdon,40,RU,1667515238,93,54.6667,55.7167,22.32,4.47
462,Buchanan,100,LR,1667515238,88,5.8808,-10.0467,78.31,6.35
463,Clyde River,100,CA,1667515238,93,70.4692,-68.5914,21.43,10.36
464,Baoro,97,CF,1667515239,77,5.6667,15.9667,67.6,0.98
465,Khovd,89,MN,1667515239,77,48.0056,91.6419,25.45,0.87
466,Mnogovershinnyy,100,RU,1667515239,98,53.9353,139.9242,28.83,17.87
467,Changli,0,CN,1667515240,28,39.7042,119.1506,34.81,5.93
468,Guerrero Negro,13,MX,1667515033,56,27.9769,-114.0611,67.6,22.97
469,Newton,0,US,1667515240,61,42.337,-71.2092,60.51,5.75
470,Loreto,0,MX,1667515241,27,22.2667,-101.9667,76.77,7.07
471,Shizunai-furukawachō,25,JP,1667515241,69,42.3339,142.3669,41.95,10.78
472,Dutlwe,100,BW,1667515241,57,-23.9833,23.9,70.81,11.54
473,Sokyryany,42,UA,1667515242,82,48.4475,27.4168,42.64,1.39
474,West Wendover,0,US,1667515242,31,40.7391,-114.0733,42.01,14.97
475,Hirara,75,JP,1667515242,94,24.8,125.2833,73.67,18.41
476,Samarai,51,PG,1667515243,73,-10.6167,150.6667,83.39,6.55
477,Khatanga,99,RU,1667515243,97,71.9667,102.5,-0.51,6.67
478,Majene,94,ID,1667515244,79,-3.5403,118.9707,80.51,3.13
479,Partāpur,0,IN,1667515244,40,23.6,74.1667,72.66,1.99
480,Vikhorevka,100,RU,1667515244,91,56.1201,101.1636,26.19,2.1
481,Pontes e Lacerda,29,BR,1667515245,47,-15.2261,-59.3353,66.72,4.32
482,Upernavik,96,GL,1667515245,52,72.7868,-56.1549,23.05,8.63
483,Kuching,40,MY,1667515131,100,1.55,110.3333,73.62,3.44
484,Kiunga,94,PG,1667515246,72,-6.1219,141.2906,82.85,0.96
485,Phang Nga,74,TH,1667515246,82,8.4509,98.5298,77.04,3.22
486,Bud,6,US,1667515247,61,39.447,-86.1758,69.78,6.8
487,Mirny,10,RU,1667515247,84,62.5353,113.9611,1.24,13.0
488,Formosa,0,AR,1667515247,43,-26.1775,-58.1781,73.38,5.75
489,Valparaíso,75,CL,1667515115,90,-33.0393,-71.6273,60.48,9.22
490,Constitución,36,CL,1667515248,85,-35.3333,-72.4167,53.11,3.51
491,Wheeling,75,US,1667514960,54,42.1392,-87.929,70.2,13.8
492,Hammerfest,0,NO,1667515249,81,70.6634,23.6821,41.45,6.91
493,Auki,57,SB,1667515249,69,-8.7676,160.7034,84.67,0.74
494,Sarkand,51,KZ,1667515249,44,45.41,79.9186,44.76,4.12
495,Moose Factory,0,CA,1667515250,59,51.2585,-80.6094,62.6,13.8
496,Sarakhs,99,IR,1667515250,68,36.5449,61.1577,60.26,8.43
497,Lianzhou,100,CN,1667515250,91,24.7811,112.3825,60.8,3.51
498,Durango,0,MX,1667515211,19,24.8333,-104.8333,73.78,15.66
499,General Roca,15,AR,1667515251,11,-39.0333,-67.5833,85.62,19.91
500,Hurghada,0,EG,1667515251,46,27.2574,33.8129,71.64,8.05
501,‘Ewa Beach,20,US,1667515252,59,21.3156,-158.0072,87.75,17.27
502,Agadir,41,MA,1667515252,75,30.4202,-9.5982,64.85,5.84
503,Bambanglipuro,97,ID,1667515252,89,-7.95,110.2833,78.15,6.8
504,Boca do Acre,30,BR,1667515253,42,-8.7522,-67.3978,74.89,2.75
505,Vega de Alatorre,98,MX,1667515253,78,20.0333,-96.6333,78.51,3.83
506,Aquiraz,12,BR,1667515254,81,-3.9014,-38.3911,80.69,12.77
507,Chenzhou,100,CN,1667515254,92,25.8,113.0333,59.5,2.91
508,Ust-Nera,91,RU,1667515254,97,64.5667,143.2,-10.19,1.99
509,Kodīnar,0,IN,1667515255,47,20.7903,70.7031,76.66,8.3
510,Taboc,50,PH,1667515255,74,8.8783,124.7975,81.54,3.02
511,Havelock,100,US,1667515256,82,34.8791,-76.9013,71.6,9.22
512,Hualmay,6,PE,1667515256,77,-11.0964,-77.6139,64.99,8.25
513,Saint George,75,US,1667515028,56,37.1041,-113.5841,51.26,8.05
514,Bilma,92,NE,1667515257,22,18.6853,12.9164,69.75,6.42
515,Cowra,4,AU,1667515257,72,-33.8333,148.6833,59.05,2.15
516,São Lourenço,97,BR,1667515257,88,-22.1164,-45.0544,53.85,5.03
517,Perovo,6,UA,1667515258,72,44.9333,34.0667,44.6,4.88
518,Nguruka,96,TZ,1667515258,54,-5.1092,31.0419,73.29,2.57
519,Amahai,100,ID,1667515259,76,-3.3333,128.9167,82.09,2.15
520,Morón,0,AR,1667515259,54,-34.6534,-58.6198,69.69,11.79
521,Manono,98,CD,1667515259,93,-7.3,27.4167,68.4,1.41
522,Biak,100,ID,1667515260,82,-0.9131,122.8766,78.66,0.47
523,Kavaratti,71,IN,1667515260,74,10.5669,72.642,81.82,6.42
524,Westport,0,US,1667515260,83,41.1415,-73.3579,61.09,4.61
525,Shihezi,87,CN,1667515147,66,44.3,86.0333,42.84,0.67
526,Nicoya,99,CR,1667515261,87,10.1483,-85.452,77.5,0.54
527,Lapua,100,FI,1667515262,90,62.9693,23.0088,45.34,8.34
528,Port Hueneme,0,US,1667515262,47,34.1478,-119.1951,68.86,23.02
529,Tambilil,76,PH,1667515262,82,5.9622,124.6697,81.61,2.59
530,Contai,0,IN,1667515263,65,21.7786,87.7536,68.04,5.99
531,Rocky Mountain House,83,CA,1667515199,63,52.3668,-114.9188,21.31,5.75
532,Sechura,19,PE,1667515263,64,-5.5569,-80.8222,69.3,16.6
533,Dinguiraye,99,GN,1667515264,46,11.3,-10.7167,72.45,3.04
534,Deputatsky,100,RU,1667515264,95,69.3,139.9,-4.88,2.39
535,Whitehorse,40,CA,1667515026,69,60.7161,-135.0538,34.11,4.61
536,Yangi Marg`ilon,100,UZ,1667515265,76,40.4272,71.7189,54.32,4.61
537,Gijang,19,KR,1667515265,45,35.2442,129.2139,47.93,5.46
538,Trincomalee,99,LK,1667515265,89,8.5711,81.2335,77.09,9.15
539,Denizli Province,52,TR,1667515266,45,37.8402,29.0698,58.26,1.28
540,Jiaojiang,100,CN,1667515266,82,28.6803,121.4428,63.0,8.14
541,Soyo,96,AO,1667515267,90,-6.1349,12.3689,76.48,5.01
542,Matara,93,LK,1667515267,90,5.9485,80.5353,75.45,6.82
543,Jodiya,0,IN,1667515267,47,22.6925,70.306,80.64,5.12
544,Otoka,82,BA,1667515268,83,44.96,16.1792,54.43,4.21
545,Moerai,4,PF,1667514990,74,-22.4333,-151.3333,71.87,23.85
546,São Félix do Xingu,87,BR,1667515268,72,-6.6447,-51.995,76.3,0.98
547,Balancán,100,MX,1667515269,96,17.8,-91.5333,72.19,6.15
548,Santa Cruz de La Palma,100,ES,1667515269,83,28.6835,-17.7642,71.74,8.05
549,Nerchinskiy Zavod,45,RU,1667515270,97,51.3088,119.61,0.45,2.48
550,Labuhan,95,ID,1667515270,85,-6.8844,112.2051,79.38,6.78
551,Aswān,0,EG,1667515270,34,24.0934,32.907,69.1,4.61
552,Port Hawkesbury,0,CA,1667515271,66,45.6169,-61.3485,45.99,5.99
553,Micheweni,9,TZ,1667515271,83,-4.9667,39.8333,75.87,6.29
554,Half Moon Bay,20,US,1667515272,49,37.4636,-122.4286,63.23,5.75
555,Impfondo,95,CG,1667515272,98,1.6381,18.0667,69.28,0.87
556,Poso,100,ID,1667515272,77,-1.3959,120.7524,79.7,3.83
557,Mogadishu,57,SO,1667515273,81,2.0371,45.3438,77.52,6.91
558,Ust-Kuyga,100,RU,1667515273,97,70.0167,135.6,8.15,3.29
559,Macapá,40,BR,1667515274,78,0.0389,-51.0664,82.38,5.75
560,Khandyga,95,RU,1667515274,100,62.6667,135.6,-18.47,2.75
561,Lerwick,96,GB,1667514998,71,60.1545,-1.1494,50.0,19.19
562,Yermakovskoye,100,RU,1667515275,70,53.2831,92.4003,29.62,0.83
563,Makakilo City,20,US,1667515111,58,21.3469,-158.0858,86.32,17.27
564,Makokou,99,GA,1667515275,98,0.5738,12.8642,68.85,0.69
565,Tekeli,62,KZ,1667515276,42,44.83,78.8239,41.45,8.01
566,Baykit,99,RU,1667515276,98,61.67,96.37,7.65,1.41
567,Oktyabr'skiy,42,RU,1667515276,97,54.4815,53.471,20.3,3.94
568,Pimentel,0,PE,1667515277,68,-6.8367,-79.9342,66.49,16.11
569,Abbeville,44,FR,1667515277,91,50.1,1.8333,50.25,14.32
570,Sioux Lookout,100,CA,1667515277,93,50.1001,-91.917,39.27,10.36
571,Manokwari,99,ID,1667515278,71,-0.8667,134.0833,82.11,3.98
572,Praia da Vitória,20,PT,1667515278,88,38.7333,-27.0667,68.25,14.85
573,Merauke,97,ID,1667515279,74,-8.4667,140.3333,82.49,5.86
574,Keflavik,0,IS,1667515279,87,64.0049,-22.5624,36.03,8.05
575,Awasa,72,ET,1667515279,69,7.05,38.4667,59.5,4.92
576,Shimoda,82,JP,1667515280,55,34.6667,138.95,66.11,21.18
577,Sucúa,75,EC,1667515280,73,-2.4667,-78.1667,70.54,6.91
578,Nueva Gerona,10,CU,1667515281,72,21.8833,-82.8,81.57,4.52
579,Te Anau,99,NZ,1667515281,83,-45.4167,167.7167,50.27,10.38
580,Pudozh,38,RU,1667515281,98,61.8099,36.5345,21.25,2.04
